Chemical,Dose,time_end,se,sd,mean,median,n
OBS,1,5,2.431142671946265,8.421725256519373,7.540666666666667,2.538333333333333,12
OBS,1,6,2.3397858423509286,8.105255915564303,6.155,1.7716666666666667,12
OBS,1,7,2.396673934122466,8.30232204615219,5.602333333333333,1.2875,12
OBS,1,8,2.150786543848935,7.450543140363644,5.554666666666667,1.9049999999999998,12
OBS,1,9,2.0429169489956824,7.076871902608237,4.873,2.0075000000000003,12
OBS,1,10,2.5445869986752587,8.814707931969494,8.12,3.6766666666666667,12
OBS,1,11,2.0592301015455052,7.133382320704066,6.259333333333333,3.0650000000000004,12
OBS,1,12,2.3355186938760406,8.09047407964041,5.868333333333333,0.74,12
OBS,1,13,2.160625110484361,7.484624934936064,5.6883333333333335,2.478333333333333,12
OBS,1,14,2.2556304394269793,7.813733048372882,7.006296296296296,4.121666666666667,12
OBS,1,15,2.6753300727092326,9.267615225898659,8.086851851851852,2.731666666666667,12
OBS,1,16,3.0483047559730747,10.559637428598426,8.820500000000001,3.841666666666667,12
OBS,1,17,2.590674448328509,8.974359540750898,7.5525,3.605,12
OBS,1,18,2.3636391172391797,8.18788608363102,6.889333333333333,3.47,12
OBS,1,19,2.789074872063371,9.66163876905485,8.047333333333333,3.4841666666666664,12
OBS,1,20,2.845953997586504,9.858673839647157,8.910333333333334,7.5175,12
OBS,1,21,2.0315173552175882,7.037382551389627,14.043333333333333,12.684166666666666,12
OBS,1,22,1.36460156446079,4.7271184834681295,17.260625,16.68,12
OBS,1,23,0.9895075785540368,3.4277548010600873,16.720416666666665,16.531666666666666,12
OBS,1,24,0.9402364977984679,3.257074770635138,16.648125,16.388333333333335,12
OBS,1,25,1.1822178329857953,4.09532270469075,15.360555555555555,15.416666666666666,12
OBS,1,26,1.7590185389980175,6.093418962000285,10.350909090909092,7.430000000000001,12
OBS,1,27,3.0129792380447773,10.437266244887434,14.725,15.456666666666667,12
OBS,1,28,2.8231557267667258,9.779698312878015,14.052424242424243,13.701666666666666,12
OBS,1,29,3.011021222194399,10.430483479017672,12.462878787878788,16.093333333333334,12
OBS,1,30,3.011866562348661,10.433411823211392,13.816212121212121,14.086666666666668,12
OBS,1,31,1.7201651180946849,5.9588267638954235,14.84952380952381,17.73166666666667,12
OBS,1,32,0.6492324018717887,2.2490070119238266,17.29,17.476666666666667,12
OBS,1,33,0.8449970208691732,2.9271555447794935,16.654444444444444,18.351666666666667,12
OBS,1,34,0.9533902543602244,3.3026407199858476,15.421481481481482,16.35,12
OBS,1,35,0.7623427064755078,2.6408326007902936,14.176666666666666,15.177500000000002,12
OBS,1,36,1.1588349724037472,4.0143220995819355,9.190151515151515,9.918333333333333,12
OBS,1,37,2.2229979113361114,7.7006906551072785,5.833636363636364,3.1300000000000003,12
OBS,1,38,1.7907459309062352,6.203325871553651,5.760757575757576,3.4716666666666667,12
OBS,1,39,2.334644624324122,8.087446213893868,5.553939393939394,1.5083333333333333,12
OBS,1,40,2.160172927843811,7.483058528320597,5.939,2.4458333333333333,12
OBS,1,41,1.57647081896734,5.461055110202301,17.245,17.105,12
OBS,1,42,1.0568201202354124,3.6609322854175677,16.05708333333333,17.47083333333333,12
OBS,1,43,1.0059323892329042,3.484652014261084,15.7985,16.570833333333333,12
OBS,1,44,1.1180160534774684,3.8729212166012363,15.176666666666668,15.945,12
OBS,1,45,1.1207748091563738,3.8824778266043034,14.579333333333334,14.095833333333333,12
OBS,1,46,1.1732606386026405,4.06429407316096,10.99409090909091,9.621666666666666,12
OBS,1,47,2.721089619312449,9.426130945194831,9.696060606060605,4.0633333333333335,12
OBS,1,48,2.7097933096723046,9.386999380725312,8.053939393939395,3.1133333333333337,12
OBS,1,49,2.36463484117501,8.19133537252536,7.773666666666666,5.0825,12
OBS,1,50,2.198151255107168,7.614619313133823,6.125666666666667,2.8475,12
PFOS,0,1,2.094824736309885,7.2566857524815935,13.311805555555555,14.071666666666665,12
PFOS,0,2,2.288203493950622,7.926569419158203,9.745694444444444,9.496666666666666,12
PFOS,0,3,2.9427624364830676,10.194028109187707,11.161666666666667,11.781666666666666,12
PFOS,0,4,2.950796534733281,10.221859041912449,11.085833333333333,12.569166666666668,12
PFOS,0,5,3.365046127129677,11.65686172400296,12.604848484848484,16.971666666666668,12
PFOS,0,6,3.4213014953852143,11.851736036037135,10.601296296296296,4.4766666666666675,12
PFOS,0,7,2.844255517165187,9.852790130876393,7.904791666666666,2.0925,12
PFOS,0,8,2.975232797285831,10.306508738488665,8.285833333333333,1.2283333333333333,12
PFOS,0,9,2.946181329088268,10.205871500583365,8.104,0.6925000000000001,12
PFOS,0,10,2.9288772462956367,10.145928399432934,8.382666666666665,2.390833333333333,12
PFOS,0,11,3.0480716464323003,10.558829913461725,10.868181818181819,16.795,12
PFOS,0,12,3.581660457736951,12.4072357765216,12.83314814814815,16.64,12
PFOS,0,13,3.6713826814499733,12.718042676599632,12.500833333333334,10.634166666666667,12
PFOS,0,14,3.4787452214803287,12.050726940382752,12.277291666666667,11.089166666666667,12
PFOS,0,15,3.2569381053852418,11.282364551268714,10.175952380952381,4.733333333333333,12
PFOS,0,16,3.3854567558879936,11.72756621605062,10.833055555555555,9.936666666666667,12
PFOS,0,17,3.2403253639883407,11.224816326963843,11.151388888888889,11.5025,12
PFOS,0,18,3.3148477878300056,11.482969575757734,11.1,7.378333333333333,12
PFOS,0,19,2.5125449665617356,8.703711076772743,11.547500000000001,11.8175,12
PFOS,0,20,2.037378062483381,7.057684636894909,9.480238095238095,9.28,12
PFOS,0,21,1.2922318357338018,4.4764223892978885,22.585,21.6175,12
PFOS,0,22,1.3936263065855956,4.827663139541625,17.459,14.504999999999999,12
PFOS,0,23,1.2438951806557315,4.308979304371588,19.18261904761905,19.88,12
PFOS,0,24,1.7858709415412048,6.18643841302047,19.134285714285713,19.996666666666666,12
PFOS,0,25,1.3894529806862552,4.813206314553224,18.34357142857143,17.638333333333332,12
