Chemical,Dose,time_end,se,sd,mean,median,n
PFOS,0,47,212.0666142841428,734.6203010584942,1338.0545454545454,1391,12
PFOS,0,48,240.51129713783914,833.1555728740649,1446.0111111111112,1532.3,12
PFOS,0,49,232.53045594032372,805.5091279915938,1305.1555555555556,1637.8000000000002,12
PFOS,0,50,199.1799190384115,689.9794792439684,1186.1200000000001,1175.3,12
PFOS,0.1,1,179.3468340079826,621.2756573568953,1299.4333333333334,1080.45,12
PFOS,0.1,2,130.29909442831283,451.36930346010524,1110.0083333333334,1194.25,12
PFOS,0.1,3,130.40759245709026,451.74515165683243,1218.425,1270.5,12
PFOS,0.1,4,145.27830212886042,503.258801049056,1071.3416666666667,1079.05,12
PFOS,0.1,5,161.85340277516255,560.6766339689821,1101.4333333333334,997.05,12
PFOS,0.1,6,182.71696857725232,632.9501459615341,1139.7,963.75,12
PFOS,0.1,7,191.55386924630977,663.5620678420279,1155.5166666666667,918.9000000000001,12
PFOS,0.1,8,204.58216328431692,708.6934022615781,1148.225,841.8,12
PFOS,0.1,9,179.012936231949,620.1190015316464,1095.0833333333333,993.15,12
PFOS,0.1,10,167.35477442842765,579.7339443985308,1070.8416666666667,1057.35,12
PFOS,0.1,11,219.84057181319264,761.5500798908881,1138.1727272727273,841,12
PFOS,0.1,12,217.36374339904174,752.9700945810089,1099.4833333333333,880.45,12
PFOS,0.1,13,248.500408917819,860.8306678946092,1026.4666666666667,794.9,12
PFOS,0.1,14,241.52120441447408,836.6539943021954,1042.9727272727273,896,12
PFOS,0.1,15,223.3180666197607,773.5964752669537,1027.8363636363636,841,12
PFOS,0.1,16,226.6602652616573,785.1741909804589,1074.8727272727272,737.8,12
PFOS,0.1,17,220.18344314767094,762.7378210344389,997.9818181818182,667,12
PFOS,0.1,18,217.39856619719453,753.0907242923336,918.6416666666667,590.95,12
PFOS,0.1,19,202.66736162909154,702.0603347550434,831.4499999999999,577.45,12
PFOS,0.1,20,192.8417330744347,668.0233590091129,876.15,772.65,12
PFOS,0.1,21,107.53784794545939,372.5220327563041,1323.76,1379.1,12
PFOS,0.1,22,70.33536305654717,243.64884476548536,1435.18,1426.0500000000002,12
PFOS,0.1,23,46.42072533621962,160.80610961306445,1452.14,1462.25,12
PFOS,0.1,24,63.73004989217613,220.767368764297,1531.3111111111111,1443.6,12
PFOS,0.1,25,67.1964736729099,232.7754129818888,1610.58,1638.3,12
PFOS,0.1,26,113.52096433079043,393.24815589028657,1300.5900000000001,1342.65,12
PFOS,0.1,27,168.06315898318528,582.1878604788053,1242.66,1283.65,12
PFOS,0.1,28,161.0080945170149,557.7484002666436,1185,1322.9,12
PFOS,0.1,29,169.6317336745824,587.6215626007382,1149.2083333333333,1153.45,12
PFOS,0.1,30,190.02950739771492,658.2815235002561,1159.0727272727272,1253.9,12
PFOS,0.1,31,154.84122904485488,536.3857516241968,1438.8363636363636,1518.5,12
PFOS,0.1,32,101.76281677895851,352.51673796495754,1425.9636363636364,1469,12
PFOS,0.1,33,74.00337554863692,256.355212763679,1560.08,1537.0500000000002,12
PFOS,0.1,34,85.42839838133453,295.9326528114125,1544.0333333333333,1577.9,12
PFOS,0.1,35,154.47402792388854,535.1137296279769,1631.4818181818182,1595.6,12
PFOS,0.1,36,233.73481808490828,809.68116084186,1153.3,966.85,12
PFOS,0.1,37,271.65626096294994,941.0448923640382,908.4222222222222,586.9,12
PFOS,0.1,38,251.35515873773926,870.7198113566092,867.8900000000001,803.1,12
PFOS,0.1,39,235.67124639800224,816.3891452888472,826.0363636363636,842.0999999999999,12
PFOS,0.1,40,202.4755878663356,701.3960109537394,825.9272727272727,669.2,12
PFOS,0.1,41,89.15213635503451,308.8320595404564,1300.99,1289.9499999999998,12
PFOS,0.1,42,81.86243089838337,283.57977909419265,1373.4888888888888,1348.9,12
PFOS,0.1,43,60.67086998128274,210.17005869397425,1462.625,1480.8,12
PFOS,0.1,44,100.0769687881192,346.67678921701435,1511.3727272727274,1460.5,12
PFOS,0.1,45,76.95185369461244,266.5690406713511,1600.67,1581.0500000000002,12
PFOS,0.1,46,147.75535548925993,511.8395655955984,1013.6909090909091,977.5,12
PFOS,0.1,47,109.64828930943177,379.8328160938944,932.7272727272727,1076.4,12
PFOS,0.1,48,152.23614357008296,527.3614708234675,899.209090909091,852.5,12
PFOS,0.1,49,137.010352440704,474.6177831804357,796.3299999999999,891.8999999999999,12
PFOS,0.1,50,103.24288793467039,357.6438548459779,798.709090909091,917.6,12
PFOS,1,1,126.81270578488913,439.2920989294233,835.0727272727273,561.2,12
PFOS,1,2,156.39932961183146,541.7831703148074,772.5818181818182,907.4,12
PFOS,1,3,119.57137224522458,414.20738371892014,725.7454545454545,643.5,12
PFOS,1,4,142.4500682175519,493.4615113889048,810.21,783.6500000000001,12
PFOS,1,5,144.49095563134483,500.53135277533926,888.98,840.35,12
PFOS,1,6,143.68432302035663,497.7370954447922,827.6727272727273,839.3000000000001,12
PFOS,1,7,100.9222018538052,349.6047624450251,945.7916666666667,956.9000000000001,12
PFOS,1,8,121.31117971247467,420.2342535762499,985.8333333333334,995.85,12
PFOS,1,9,134.11895302531278,464.60168179557064,900.55,942.55,12
PFOS,1,10,141.83457257853374,491.3293719516718,915.0083333333333,813.1499999999999,12
PFOS,1,11,145.30710900719998,503.3585910028392,957.275,842.45,12
PFOS,1,12,149.21764887610016,516.9050984787568,944.7583333333333,991.45,12
PFOS,1,13,171.38417305202742,593.6921906785766,929.35,876.8499999999999,12
PFOS,1,14,132.79195590958412,460.00482894369185,791.4416666666667,812.8499999999999,12
PFOS,1,15,143.75355566529177,497.97692436193233,856.3583333333333,707.8,12
PFOS,1,16,168.90682492146524,585.1104050182377,981.5333333333334,790.05,12
PFOS,1,17,158.42267877900295,548.7922574327938,922.9,909.45,12
PFOS,1,18,139.19639112789636,482.1904433274924,993.3,940.65,12
PFOS,1,19,137.2020405020614,475.2818101033865,890.1916666666667,906.6000000000001,12
PFOS,1,20,110.74750661283349,383.6406165299956,806.2416666666667,744.0999999999999,12
PFOS,1,21,97.09627404324436,336.3513597370608,1521.1916666666666,1561.65,12
PFOS,1,22,81.3065475328843,281.6541426299391,1481.1166666666668,1514.5,12
PFOS,1,23,81.20136255978503,281.2897711947377,1444.9416666666666,1452.05,12
PFOS,1,24,106.57446047247906,369.1847606551495,1597.975,1587.0500000000002,12
PFOS,1,25,108.41477894147687,375.5598108359726,1536.8666666666668,1473.05,12
PFOS,1,26,91.05217240542632,315.4139774914386,1127.9583333333333,1170.9499999999998,12
PFOS,1,27,178.60316297096287,618.699505316424,1067.0166666666667,1041.1,12
PFOS,1,28,163.09339230912758,564.9720837163443,858.6916666666667,822.15,12
PFOS,1,29,144.9861850567951,502.2468778279053,877.6416666666667,926.45,12
PFOS,1,30,121.61996166648623,421.3039056418667,813.45,825.1500000000001,12
PFOS,1,31,98.8975345606336,342.59110920463274,1636.1583333333333,1585.85,12
PFOS,1,32,85.3527210382678,295.6704988050657,1530.375,1505.5,12
PFOS,1,33,80.16875961956374,277.71272968172116,1376.225,1318.4,12
PFOS,1,34,102.77596872554763,356.0263992595169,1350.1666666666667,1398.25,12
PFOS,1,35,107.7050830644928,373.1013522022555,1447.8583333333333,1507.3000000000002,12
PFOS,1,36,116.25499359319382,402.719111074012,1129.9333333333334,1219.6,12
PFOS,1,37,155.57664952938111,538.9333229124495,1002.1636363636363,1049.3,12
PFOS,1,38,147.06441832191646,509.44608903824513,959.5818181818181,911.1,12
PFOS,1,39,132.497852069497,458.98602335622775,1063.8818181818183,1165.6,12
PFOS,1,40,175.95432232671794,609.5236521624527,1074.4636363636364,1148.3000000000002,12
PFOS,1,41,85.02292958699762,294.528067706062,1546.74,1495.2,12
PFOS,1,42,63.424397997644704,219.70855954278076,1526.075,1565.1000000000001,12
PFOS,1,43,94.06832389601752,325.8622327414957,1527.5454545454545,1499.1,12
PFOS,1,44,67.69044346407871,234.4865745333059,1537.75,1525.55,12
PFOS,1,45,74.59673923026314,258.41068485156444,1432.975,1400.4499999999998,12
PFOS,1,46,162.95493835777174,564.4924651598303,852.59,711.75,12
PFOS,1,47,203.3889203617688,704.5598875263274,971.92,1010.25,12
PFOS,1,48,193.9754745140812,671.950754561341,921.29,938.2,12
PFOS,1,49,192.95620965025353,668.4199175003024,745.4888888888888,505.9,12
PFOS,1,50,192.65739723232363,667.3848009207283,1053.3666666666668,966.8,12
