Chemical,Dose,time_end,se,sd,mean,median,n
OBS,0,47,4.169368820773279,14.44311726614571,14.418181818181818,8.7,12
OBS,0,48,5.249523787925911,18.184883832458212,14.200000000000001,5.8,12
OBS,0,49,4.8755009239317415,16.88923062519756,16.68888888888889,7.2,12
OBS,0,50,4.248489927805722,14.717200820808284,15.06,9.25,12
OBS,0.1,1,2.9992170695538247,10.389592694790126,11.981818181818182,9.4,12
OBS,0.1,2,3.8499153867128673,13.336498109255736,17.572727272727274,11.4,12
OBS,0.1,3,3.8670852699221006,13.395976329412568,16.827272727272728,13.6,12
OBS,0.1,4,2.7392627851413978,9.48908463829506,16.254545454545454,16.4,12
OBS,0.1,5,4.079273182439453,14.131016819876635,18.318181818181817,14.5,12
OBS,0.1,6,4.803485161522798,16.63976070632136,18.418181818181818,11.5,12
OBS,0.1,7,4.2088885022345774,14.580017458525525,16.40909090909091,13.7,12
OBS,0.1,8,4.6490223801256425,16.104685935804806,16.990909090909092,11.3,12
OBS,0.1,9,3.809573268077212,13.196748910931882,14.727272727272728,12,12
OBS,0.1,10,4.150851044537662,14.378969807579148,16.675,11.15,12
OBS,0.1,11,4.261214408161508,14.761279713760551,16.908333333333335,9.65,12
OBS,0.1,12,3.867100942174861,13.396030619688668,17.85,14.3,12
OBS,0.1,13,3.1802261529391873,11.016626552899966,17.233333333333334,17.05,12
OBS,0.1,14,3.992254970248612,13.829576890479945,17.508333333333333,13,12
OBS,0.1,15,4.2675910456993575,14.783369034154562,21.7,23.6,12
OBS,0.1,16,5.378900980458347,18.63305957407181,24.1,21.45,12
OBS,0.1,17,5.967928172043182,20.673509619800893,23.3,12.6,12
OBS,0.1,18,6.122435558804778,21.20873890783245,21.016666666666666,9.65,12
OBS,0.1,19,3.1325829211013327,10.851585556540071,15.60909090909091,12.3,12
OBS,0.1,20,3.141028590455777,10.880842213391722,14.754545454545454,12.8,12
OBS,0.1,21,1.1199860208362813,3.8797453837106683,10.116666666666667,9,12
OBS,0.1,22,1.2202908868318443,4.227211632012074,10.475,8.95,12
OBS,0.1,23,1.2399800421984644,4.2954168669182815,11.283333333333333,9.8,12
OBS,0.1,24,1.1504939650586454,3.9854280025658926,11.1,10.35,12
OBS,0.1,25,0.9080830903556674,3.1456920999803506,9.691666666666666,9.25,12
OBS,0.1,26,1.6569013156180938,5.739674523556509,11.025,9.75,12
OBS,0.1,27,1.3728978421020572,4.755857632244874,8,6.4,12
OBS,0.1,28,2.1398972763979476,7.412821611399012,10.108333333333334,8.05,12
OBS,0.1,29,3.690188841627036,12.783189126443535,11.491666666666667,7.15,12
OBS,0.1,30,3.9948664975607553,13.838623486459916,11.975,7.5,12
OBS,0.1,31,1.0299308596976673,3.567785154558905,10,8.75,12
OBS,0.1,32,0.5579770459780437,1.932889186182334,9.916666666666666,9.55,12
OBS,0.1,33,0.7231515970550244,2.5050706153477567,9.591666666666667,9.649999999999999,12
OBS,0.1,34,0.7904576094410328,2.73822548156261,8.683333333333334,8.5,12
OBS,0.1,35,1.0477579477969696,3.629539999236901,10.658333333333333,11.15,12
OBS,0.1,36,3.9241763917458345,13.59374577673219,13.691666666666666,9.649999999999999,12
OBS,0.1,37,4.164478213159338,14.426175704411252,14.2,10.55,12
OBS,0.1,38,3.703100666394926,12.827916999476358,10.85,6.6,12
OBS,0.1,39,3.6336287063702004,12.58725907054792,10.95,6.449999999999999,12
OBS,0.1,40,4.303160542736659,14.906585386291116,13.241666666666667,6.95,12
OBS,0.1,41,3.4843959521723633,12.070301645699738,12.827272727272728,9.4,12
OBS,0.1,42,1.8053372051343828,6.253871528174295,11.4,9.6,12
OBS,0.1,43,0.5653951867249289,1.9585863795249385,10.416666666666666,10.35,12
OBS,0.1,44,0.957146828080755,3.315653873078522,9.558333333333334,8.65,12
OBS,0.1,45,1.0108096314890906,3.5015472770381573,9.541666666666666,8.4,12
OBS,0.1,46,3.73499269805785,12.938394237869916,11.125,8.45,12
OBS,0.1,47,2.972895232026528,10.298411174898424,10.65,7.300000000000001,12
OBS,0.1,48,2.690991096382164,9.321866603298771,11.391666666666666,8.85,12
